0.243550000,0.040231000
0.243593000,0.000043000
0.283818000,0.040157000
0.327718000,0.040393000
0.327719000,0.040392000
0.328777000,0.041436000
0.328777000,0.041434000
0.331121000,0.041894000
0.331121000,0.041891000
0.333506000,0.044265000
0.333506000,0.044264000
0.335818000,0.045468000
0.335818000,0.045466000
0.338362000,0.046297000
0.367990000,0.040235000
0.367990000,0.040232000
0.369396000,0.040205000
0.369396000,0.040203000
0.372165000,0.040152000
0.374989000,0.040163000
0.374989000,0.040160000
0.377829000,0.040192000
0.377829000,0.040189000
0.380656000,0.040199000
0.380656000,0.040195000
0.383456000,0.040189000
0.383456000,0.040186000
0.386279000,0.040182000
0.386279000,0.040180000
0.389053000,0.040151000
0.391878000,0.040162000
0.394698000,0.040170000
0.408171000,0.040147000
0.409682000,0.040294000
0.411969000,0.040241000
0.414202000,0.040152000
0.416569000,0.040263000
0.418742000,0.040197000
0.418742000,0.040193000
0.421094000,0.040335000
0.421094000,0.040333000
0.423464000,0.040486000
0.423464000,0.040483000
0.425800000,0.040615000
0.425800000,0.040613000
0.428221000,0.040801000
0.429347000,0.040841000
0.429347000,0.040839000
0.431715000,0.040997000
0.431716000,0.040996000
0.434105000,0.041173000
0.434105000,0.041172000
0.436414000,0.041269000
0.436414000,0.041268000
0.438775000,0.041411000
0.438775000,0.041409000
0.441149000,0.041596000
0.441149000,0.041595000
0.443637000,0.041963000
0.443637000,0.041961000
0.445929000,0.042184000
0.445929000,0.042182000
0.448301000,0.042496000
0.448301000,0.042493000
0.450655000,0.042764000
0.450655000,0.042762000
0.452987000,0.043020000
0.452987000,0.043019000
0.455351000,0.043307000
0.456516000,0.043429000
0.456516000,0.043428000
0.458882000,0.044516000
0.458882000,0.044515000
0.461264000,0.045682000
0.461264000,0.045681000
0.463636000,0.046851000
0.463636000,0.046850000
0.465996000,0.048031000
0.465996000,0.048029000
0.468353000,0.049196000
0.468353000,0.049195000
0.470718000,0.050372000
0.470718000,0.050370000
0.473036000,0.051495000
0.473036000,0.051494000
0.475393000,0.052710000
0.475400000,0.052715000
0.477759000,0.053890000
0.477759000,0.053888000
0.480130000,0.055111000
0.480131000,0.055111000
0.482488000,0.056314000
0.483700000,0.056957000
0.483700000,0.056955000
0.486061000,0.058132000
0.486061000,0.058123000
0.488361000,0.059332000
