0.243640000,0.040244000
0.243664000,0.000024000
0.283923000,0.040234000
0.365315000,0.040306000
0.365316000,0.040302000
0.366419000,0.041297000
0.366419000,0.041296000
0.368733000,0.043605000
0.368733000,0.043604000
0.371100000,0.044067000
0.371100000,0.044065000
0.373400000,0.046318000
0.373400000,0.046316000
0.375798000,0.045916000
0.405828000,0.040440000
0.405828000,0.040437000
0.407051000,0.040263000
0.407051000,0.040260000
0.409760000,0.040156000
0.412731000,0.040272000
0.415514000,0.040241000
0.418497000,0.040417000
0.421070000,0.040195000
0.423922000,0.040225000
0.426671000,0.040168000
0.429516000,0.040173000
0.432316000,0.040176000
0.432316000,0.040173000
0.446039000,0.040184000
0.446039000,0.040182000
0.447294000,0.040132000
0.447294000,0.040131000
0.449652000,0.040127000
0.449652000,0.040126000
0.452099000,0.040210000
0.452099000,0.040207000
0.454285000,0.040151000
0.454285000,0.040149000
0.456576000,0.040211000
0.456576000,0.040209000
0.458975000,0.040393000
0.458975000,0.040392000
0.461303000,0.040515000
0.461303000,0.040514000
0.463613000,0.040622000
0.463614000,0.040622000
0.466023000,0.040827000
0.466023000,0.040826000
0.468340000,0.040935000
0.469513000,0.041006000
0.469513000,0.041005000
0.471873000,0.041157000
0.471873000,0.041155000
0.474231000,0.041271000
0.474232000,0.041271000
0.476593000,0.041474000
0.476593000,0.041473000
0.478946000,0.041710000
0.478946000,0.041707000
0.481302000,0.042120000
0.481302000,0.042118000
0.483685000,0.042516000
0.483686000,0.042515000
0.486032000,0.042889000
0.486032000,0.042888000
0.488378000,0.043202000
0.488378000,0.043201000
0.490758000,0.043654000
0.490758000,0.043652000
0.493102000,0.044015000
0.493102000,0.044014000
0.495477000,0.044411000
0.496622000,0.044939000
0.496622000,0.044938000
0.499021000,0.046103000
0.499021000,0.046102000
0.501410000,0.047254000
0.501410000,0.047252000
0.503707000,0.048377000
0.503707000,0.048376000
0.506061000,0.049497000
0.506061000,0.049495000
0.508433000,0.050710000
0.508433000,0.050708000
0.510788000,0.051846000
0.510788000,0.051843000
0.513139000,0.053050000
0.513139000,0.053048000
0.515557000,0.054296000
0.515557000,0.054294000
0.517879000,0.055463000
0.517879000,0.055460000
0.520227000,0.056635000
0.520227000,0.056627000
0.522589000,0.057870000
0.523758000,0.058461000
0.523758000,0.058457000
0.526124000,0.059693000
0.526124000,0.059690000
0.528480000,0.060943000
0.528480000,0.060940000
0.530846000,0.062180000
